ReagentID	Gene1	Gene2	Gene1_ensembl	Gene2_ensembl	preferredName_A	preferredName_B	score	nscore	fscore	pscore	ascore	escore	dscore	tscore
GLB1_GLB1L2_1	GLB1	GLB1L2	ENSG00000170266	ENSG00000149328	GLB1	GLB1L2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
GLB1_GLB1L2_2	GLB1L2	GLB1	ENSG00000149328	ENSG00000170266	GLB1L2	GLB1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PHACTR2_PHACTR4_1	PHACTR2	PHACTR4	ENSG00000112419	ENSG00000204138	PHACTR2	PHACTR4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PHACTR2_PHACTR4_2	PHACTR4	PHACTR2	ENSG00000204138	ENSG00000112419	PHACTR4	PHACTR2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ZNF267_ZNF7_1	ZNF267	ZNF7	ENSG00000185947	ENSG00000147789	ZNF267	ZNF7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ZNF267_ZNF7_2	ZNF7	ZNF267	ENSG00000147789	ENSG00000185947	ZNF7	ZNF267	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ZNF461_ZNF83_1	ZNF461	ZNF83	ENSG00000197808	ENSG00000167766	ZNF461	ZNF83	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ZNF461_ZNF83_2	ZNF83	ZNF461	ENSG00000167766	ENSG00000197808	ZNF83	ZNF461	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SKI_SKIL_1	SKI	SKIL	ENSG00000157933	ENSG00000136603	SKI	SKIL	0.916	0.0	0.0	0.0	0.042	0.828	0.5	0.107
SKI_SKIL_2	SKIL	SKI	ENSG00000136603	ENSG00000157933	SKIL	SKI	0.916	0.0	0.0	0.0	0.042	0.828	0.5	0.107
ZNF623_ZNF83_1	ZNF623	ZNF83	ENSG00000183309	ENSG00000167766	ZNF623	ZNF83	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ZNF623_ZNF83_2	ZNF83	ZNF623	ENSG00000167766	ENSG00000183309	ZNF83	ZNF623	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
GALNT10_GALNT7_1	GALNT10	GALNT7	ENSG00000164574	ENSG00000131386	GALNT10	GALNT7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
GALNT10_GALNT7_2	GALNT7	GALNT10	ENSG00000109586	ENSG00000164574	GALNT7	GALNT10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ZNF189_ZNF286A_1	ZNF189	ZNF286A	ENSG00000136870	ENSG00000187607	ZNF189	ZNF286A	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ZNF189_ZNF286A_2	ZNF286A	ZNF189	ENSG00000187607	ENSG00000136870	ZNF286A	ZNF189	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ZFP62_ZNF664_1	ZFP62	ZNF664	ENSG00000196670	ENSG00000179195	ZFP62	ZNF664	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ZFP62_ZNF664_2	ZNF664	ZFP62	ENSG00000179195	ENSG00000278970	ZNF664	ZFP62	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
EID2_EID2B_1	EID2	EID2B	ENSG00000176396	ENSG00000176401	EID2	EID2B	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
EID2_EID2B_2	EID2B	EID2	ENSG00000176401	ENSG00000176396	EID2B	EID2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PSMA4_PSMA7_1	PSMA4	PSMA7	ENSG00000041357	ENSG00000101182	PSMA4	PSMA7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PSMA4_PSMA7_2	PSMA7	PSMA4	ENSG00000101182	ENSG00000041357	PSMA7	PSMA4	0.999	0.0	0.0	0.0	0.9	0.999	0.9	0.257
AUTS2_FBRSL1_1	AUTS2	FBRSL1	ENSG00000158321	ENSG00000112787	AUTS2	FBRSL1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
AUTS2_FBRSL1_2	FBRSL1	AUTS2	ENSG00000112787	ENSG00000158321	FBRSL1	AUTS2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ZNF124_ZNF558_1	ZNF124	ZNF558	ENSG00000196418	ENSG00000167785	ZNF124	ZNF558	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ZNF124_ZNF558_2	ZNF558	ZNF124	ENSG00000167785	ENSG00000196418	ZNF558	ZNF124	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ZNF121_ZNF182_1	ZNF121	ZNF182	ENSG00000197961	ENSG00000147118	ZNF121	ZNF182	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ZNF121_ZNF182_2	ZNF182	ZNF121	ENSG00000147118	ENSG00000197961	ZNF182	ZNF121	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
DHX35_DHX8_1	DHX35	DHX8	ENSG00000101452	ENSG00000067596	DHX35	DHX8	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
DHX35_DHX8_2	DHX8	DHX35	ENSG00000067596	ENSG00000101452	DHX8	DHX35	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RAB21_RAB30_1	RAB21	RAB30	ENSG00000080371	ENSG00000137502	RAB21	RAB30	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RAB21_RAB30_2	RAB30	RAB21	ENSG00000137502	ENSG00000080371	RAB30	RAB21	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ZNF263_ZSCAN31_1	ZNF263	ZSCAN31	ENSG00000006194	ENSG00000235109	ZNF263	ZSCAN31	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ZNF263_ZSCAN31_2	ZSCAN31	ZNF263	ENSG00000235109	ENSG00000006194	ZSCAN31	ZNF263	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ZFP30_ZNF83_1	ZFP30	ZNF83	ENSG00000120784	ENSG00000167766	ZFP30	ZNF83	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ZFP30_ZNF83_2	ZNF83	ZFP30	ENSG00000167766	ENSG00000120784	ZNF83	ZFP30	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
GSR_TXNRD2_1	GSR	TXNRD2	ENSG00000104687	ENSG00000184470	GSR	TXNRD2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
GSR_TXNRD2_2	TXNRD2	GSR	ENSG00000184470	ENSG00000104687	TXNRD2	GSR	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ZNF23_ZNF605_1	ZNF23	ZNF605	ENSG00000167377	ENSG00000196458	ZNF23	ZNF605	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ZNF23_ZNF605_2	ZNF605	ZNF23	ENSG00000196458	ENSG00000167377	ZNF605	ZNF23	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ZNF239_ZNF286A_1	ZNF239	ZNF286A	ENSG00000196793	ENSG00000187607	ZNF239	ZNF286A	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ZNF239_ZNF286A_2	ZNF286A	ZNF239	ENSG00000187607	ENSG00000196793	ZNF286A	ZNF239	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ANXA1_ANXA7_1	ANXA1	ANXA7	ENSG00000135046	ENSG00000138279	ANXA1	ANXA7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ANXA1_ANXA7_2	ANXA7	ANXA1	ENSG00000138279	ENSG00000135046	ANXA7	ANXA1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ZNF267_ZNF736_1	ZNF267	ZNF736	ENSG00000185947	ENSG00000234444	ZNF267	ZNF736	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ZNF267_ZNF736_2	ZNF736	ZNF267	ENSG00000234444	ENSG00000185947	ZNF736	ZNF267	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ZNF189_ZNF23_1	ZNF189	ZNF23	ENSG00000136870	ENSG00000167377	ZNF189	ZNF23	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ZNF189_ZNF23_2	ZNF23	ZNF189	ENSG00000167377	ENSG00000136870	ZNF23	ZNF189	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ZNF189_ZNF37A_1	ZNF189	ZNF37A	ENSG00000136870	ENSG00000075407	ZNF189	ZNF37A	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ZNF189_ZNF37A_2	ZNF37A	ZNF189	ENSG00000075407	ENSG00000136870	ZNF37A	ZNF189	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ZNF121_ZNF605_1	ZNF121	ZNF605	ENSG00000197961	ENSG00000196458	ZNF121	ZNF605	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ZNF121_ZNF605_2	ZNF605	ZNF121	ENSG00000196458	ENSG00000197961	ZNF605	ZNF121	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ZFP30_ZNF267_1	ZFP30	ZNF267	ENSG00000120784	ENSG00000185947	ZFP30	ZNF267	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ZFP30_ZNF267_2	ZNF267	ZFP30	ENSG00000185947	ENSG00000120784	ZNF267	ZFP30	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ZNF251_ZNF286A_1	ZNF251	ZNF286A	ENSG00000198169	ENSG00000187607	ZNF251	ZNF286A	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ZNF251_ZNF286A_2	ZNF286A	ZNF251	ENSG00000187607	ENSG00000198169	ZNF286A	ZNF251	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CCT4_CCT5_1	CCT4	CCT5	ENSG00000115484	ENSG00000150753	CCT4	CCT5	0.999	0.0	0.0	0.085	0.97	0.997	0.967	0.989
CCT4_CCT5_2	CCT5	CCT4	ENSG00000150753	ENSG00000115484	CCT5	CCT4	0.999	0.0	0.0	0.085	0.97	0.997	0.967	0.989
ZNF383_ZNF623_1	ZNF383	ZNF623	ENSG00000188283	ENSG00000183309	ZNF383	ZNF623	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ZNF383_ZNF623_2	ZNF623	ZNF383	ENSG00000183309	ENSG00000188283	ZNF623	ZNF383	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ZNF189_ZNF227_1	ZNF189	ZNF227	ENSG00000136870	ENSG00000131115	ZNF189	ZNF227	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ZNF189_ZNF227_2	ZNF227	ZNF189	ENSG00000131115	ENSG00000136870	ZNF227	ZNF189	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ZNF45_ZNF605_1	ZNF45	ZNF605	ENSG00000124459	ENSG00000196458	ZNF45	ZNF605	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ZNF45_ZNF605_2	ZNF605	ZNF45	ENSG00000196458	ENSG00000124459	ZNF605	ZNF45	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ZNF331_ZNF616_1	ZNF331	ZNF616	ENSG00000130844	ENSG00000204611	ZNF331	ZNF616	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ZNF331_ZNF616_2	ZNF616	ZNF331	ENSG00000204611	ENSG00000130844	ZNF616	ZNF331	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ZNF182_ZNF510_1	ZNF182	ZNF510	ENSG00000147118	ENSG00000081386	ZNF182	ZNF510	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ZNF182_ZNF510_2	ZNF510	ZNF182	ENSG00000081386	ENSG00000147118	ZNF510	ZNF182	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ZKSCAN8_ZNF232_1	ZKSCAN8	ZNF232	ENSG00000198315	ENSG00000167840	ZKSCAN8	ZNF232	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ZKSCAN8_ZNF232_2	ZNF232	ZKSCAN8	ENSG00000167840	ENSG00000198315	ZNF232	ZKSCAN8	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ZNF189_ZNF695_1	ZNF189	ZNF695	ENSG00000136870	ENSG00000197472	ZNF189	ZNF695	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ZNF189_ZNF695_2	ZNF695	ZNF189	ENSG00000197472	ENSG00000136870	ZNF695	ZNF189	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ZNF227_ZNF7_1	ZNF227	ZNF7	ENSG00000131115	ENSG00000147789	ZNF227	ZNF7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ZNF227_ZNF7_2	ZNF7	ZNF227	ENSG00000147789	ENSG00000131115	ZNF7	ZNF227	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ZNF16_ZNF250_1	ZNF16	ZNF250	ENSG00000170631	ENSG00000196150	ZNF16	ZNF250	0.551	0.0	0.0	0.062	0.521	0.0	0.0	0.081
ZNF16_ZNF250_2	ZNF250	ZNF16	ENSG00000196150	ENSG00000170631	ZNF250	ZNF16	0.551	0.0	0.0	0.062	0.521	0.0	0.0	0.081
ANXA2_ANXA7_1	ANXA2	ANXA7	ENSG00000182718	ENSG00000138279	ANXA2	ANXA7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ANXA2_ANXA7_2	ANXA7	ANXA2	ENSG00000138279	ENSG00000182718	ANXA7	ANXA2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ZNF394_ZSCAN21_1	ZNF394	ZSCAN21	ENSG00000160908	ENSG00000166529	ZNF394	ZSCAN21	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ZNF394_ZSCAN21_2	ZSCAN21	ZNF394	ENSG00000166529	ENSG00000160908	ZSCAN21	ZNF394	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ZNF124_ZNF566_1	ZNF124	ZNF566	ENSG00000196418	ENSG00000186017	ZNF124	ZNF566	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ZNF124_ZNF566_2	ZNF566	ZNF124	ENSG00000186017	ENSG00000196418	ZNF566	ZNF124	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ZNF551_ZNF79_1	ZNF551	ZNF79	ENSG00000204519	ENSG00000196152	ZNF551	ZNF79	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ZNF551_ZNF79_2	ZNF79	ZNF551	ENSG00000196152	ENSG00000204519	ZNF79	ZNF551	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ZNF251_ZNF3_1	ZNF251	ZNF3	ENSG00000198169	ENSG00000166526	ZNF251	ZNF3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ZNF251_ZNF3_2	ZNF3	ZNF251	ENSG00000166526	ENSG00000198169	ZNF3	ZNF251	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
TRIM27_TRIM39_1	TRIM27	TRIM39	ENSG00000204713	ENSG00000204599	TRIM27	TRIM39	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
TRIM27_TRIM39_2	TRIM39	TRIM27	ENSG00000204599	ENSG00000204713	TRIM39	TRIM27	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ZNF519_ZNF83_1	ZNF519	ZNF83	ENSG00000175322	ENSG00000167766	ZNF519	ZNF83	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ZNF519_ZNF83_2	ZNF83	ZNF519	ENSG00000167766	ENSG00000175322	ZNF83	ZNF519	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
GALNT2_GALNT4_1	GALNT2	GALNT4	ENSG00000143641	ENSG00000257594	GALNT2	GALNT4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
GALNT2_GALNT4_2	GALNT4	GALNT2	ENSG00000257594	ENSG00000143641	GALNT4	GALNT2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RAB18_RAB9A_1	RAB18	RAB9A	ENSG00000099246	ENSG00000123595	RAB18	RAB9A	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RAB18_RAB9A_2	RAB9A	RAB18	ENSG00000123595	ENSG00000099246	RAB9A	RAB18	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SLFN12_SLFN5_1	SLFN12	SLFN5	ENSG00000172123	ENSG00000166750	SLFN12	SLFN5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SLFN12_SLFN5_2	SLFN5	SLFN12	ENSG00000166750	ENSG00000172123	SLFN5	SLFN12	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
STAT2_STAT3_1	STAT2	STAT3	ENSG00000170581	ENSG00000168610	STAT2	STAT3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
STAT2_STAT3_2	STAT3	STAT2	ENSG00000168610	ENSG00000170581	STAT3	STAT2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
NAV1_NAV2_1	NAV1	NAV2	ENSG00000134369	ENSG00000166833	NAV1	NAV2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
NAV1_NAV2_2	NAV2	NAV1	ENSG00000166833	ENSG00000134369	NAV2	NAV1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ZNF189_ZNF268_1	ZNF189	ZNF268	ENSG00000136870	ENSG00000090612	ZNF189	ZNF268	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ZNF189_ZNF268_2	ZNF268	ZNF189	ENSG00000090612	ENSG00000136870	ZNF268	ZNF189	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ZNF283_ZNF7_1	ZNF283	ZNF7	ENSG00000167637	ENSG00000147789	ZNF283	ZNF7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ZNF283_ZNF7_2	ZNF7	ZNF283	ENSG00000147789	ENSG00000167637	ZNF7	ZNF283	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
GALNT11_GALNT2_1	GALNT11	GALNT2	ENSG00000178234	ENSG00000143641	GALNT11	GALNT2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
GALNT11_GALNT2_2	GALNT2	GALNT11	ENSG00000143641	ENSG00000178234	GALNT2	GALNT11	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RFC2_RFC5_1	RFC2	RFC5	ENSG00000049541	ENSG00000111445	RFC2	RFC5	0.999	0.0	0.0	0.0	0.595	0.997	0.9	0.989
RFC2_RFC5_2	RFC5	RFC2	ENSG00000111445	ENSG00000049541	RFC5	RFC2	0.999	0.0	0.0	0.0	0.595	0.997	0.9	0.989
ELK1_ELK4_1	ELK1	ELK4	ENSG00000126767	ENSG00000158711	ELK1	ELK4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ELK1_ELK4_2	ELK4	ELK1	ENSG00000158711	ENSG00000126767	ELK4	ELK1	0.829	0.0	0.0	0.0	0.047	0.0	0.8	0.179
ABCD1_ABCD3_1	ABCD1	ABCD3	ENSG00000101986	ENSG00000117528	ABCD1	ABCD3	0.98	0.0	0.0	0.094	0.069	0.635	0.9	0.467
ABCD1_ABCD3_2	ABCD3	ABCD1	ENSG00000117528	ENSG00000101986	ABCD3	ABCD1	0.98	0.0	0.0	0.094	0.069	0.635	0.9	0.467
TOR1AIP1_TOR1AIP2_1	TOR1AIP1	TOR1AIP2	ENSG00000143337	ENSG00000169905	TOR1AIP1	TOR1AIP2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
TOR1AIP1_TOR1AIP2_2	TOR1AIP2	TOR1AIP1	ENSG00000169905	ENSG00000143337	TOR1AIP2	TOR1AIP1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
GALNT11_GALNT14_1	GALNT11	GALNT14	ENSG00000178234	ENSG00000158089	GALNT11	GALNT14	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
GALNT11_GALNT14_2	GALNT14	GALNT11	ENSG00000158089	ENSG00000178234	GALNT14	GALNT11	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
BRD7_BRD9_1	BRD7	BRD9	ENSG00000166164	ENSG00000028310	BRD7	BRD9	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
BRD7_BRD9_2	BRD9	BRD7	ENSG00000028310	ENSG00000166164	BRD9	BRD7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ZNF267_ZNF432_1	ZNF267	ZNF432	ENSG00000185947	ENSG00000256087	ZNF267	ZNF432	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ZNF267_ZNF432_2	ZNF432	ZNF267	ENSG00000256087	ENSG00000185947	ZNF432	ZNF267	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ZNF7_ZNF74_1	ZNF7	ZNF74	ENSG00000147789	ENSG00000185252	ZNF7	ZNF74	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ZNF7_ZNF74_2	ZNF74	ZNF7	ENSG00000185252	ENSG00000147789	ZNF74	ZNF7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ZNF436_ZNF814_1	ZNF436	ZNF814	ENSG00000125945	ENSG00000204514	ZNF436	ZNF814	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ZNF436_ZNF814_2	ZNF814	ZNF436	ENSG00000204514	ENSG00000125945	ZNF814	ZNF436	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RAB18_RAB3D_1	RAB18	RAB3D	ENSG00000099246	ENSG00000105514	RAB18	RAB3D	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RAB18_RAB3D_2	RAB3D	RAB18	ENSG00000105514	ENSG00000099246	RAB3D	RAB18	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
GALNT10_GALNT14_1	GALNT10	GALNT14	ENSG00000164574	ENSG00000158089	GALNT10	GALNT14	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
GALNT10_GALNT14_2	GALNT14	GALNT10	ENSG00000158089	ENSG00000164574	GALNT14	GALNT10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ZFP30_ZNF841_1	ZFP30	ZNF841	ENSG00000120784	ENSG00000197608	ZFP30	ZNF841	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ZFP30_ZNF841_2	ZNF841	ZFP30	ENSG00000197608	ENSG00000120784	ZNF841	ZFP30	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RAB30_RAB33B_1	RAB30	RAB33B	ENSG00000137502	ENSG00000172007	RAB30	RAB33B	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RAB30_RAB33B_2	RAB33B	RAB30	ENSG00000172007	ENSG00000137502	RAB33B	RAB30	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ZNF182_ZNF3_1	ZNF182	ZNF3	ENSG00000147118	ENSG00000166526	ZNF182	ZNF3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ZNF182_ZNF3_2	ZNF3	ZNF182	ENSG00000166526	ENSG00000147118	ZNF3	ZNF182	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ZNF10_ZNF684_1	ZNF10	ZNF684	ENSG00000256223	ENSG00000117010	ZNF10	ZNF684	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ZNF10_ZNF684_2	ZNF684	ZNF10	ENSG00000117010	ENSG00000256223	ZNF684	ZNF10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ZNF320_ZNF436_1	ZNF320	ZNF436	ENSG00000182986	ENSG00000125945	ZNF320	ZNF436	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ZNF320_ZNF436_2	ZNF436	ZNF320	ENSG00000125945	ENSG00000182986	ZNF436	ZNF320	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ZNF26_ZNF268_1	ZNF26	ZNF268	ENSG00000198393	ENSG00000090612	ZNF26	ZNF268	0.41	0.0	0.0	0.052	0.393	0.0	0.0	0.057
ZNF26_ZNF268_2	ZNF268	ZNF26	ENSG00000090612	ENSG00000198393	ZNF268	ZNF26	0.41	0.0	0.0	0.052	0.393	0.0	0.0	0.057
ZNF449_ZSCAN21_1	ZNF449	ZSCAN21	ENSG00000173275	ENSG00000166529	ZNF449	ZSCAN21	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ZNF449_ZSCAN21_2	ZSCAN21	ZNF449	ENSG00000166529	ENSG00000173275	ZSCAN21	ZNF449	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ZNF559_ZNF77_1	ZNF559	ZNF77	ENSG00000188321	ENSG00000175691	ZNF559	ZNF77	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ZNF559_ZNF77_2	ZNF77	ZNF559	ENSG00000175691	ENSG00000188321	ZNF77	ZNF559	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ABCF1_ABCF3_1	ABCF1	ABCF3	ENSG00000204574	ENSG00000161204	ABCF1	ABCF3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ABCF1_ABCF3_2	ABCF3	ABCF1	ENSG00000161204	ENSG00000204574	ABCF3	ABCF1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ZNF28_ZNF519_1	ZNF28	ZNF519	ENSG00000198538	ENSG00000175322	ZNF28	ZNF519	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ZNF28_ZNF519_2	ZNF519	ZNF28	ENSG00000175322	ENSG00000198538	ZNF519	ZNF28	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ZNF195_ZNF736_1	ZNF195	ZNF736	ENSG00000005801	ENSG00000234444	ZNF195	ZNF736	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ZNF195_ZNF736_2	ZNF736	ZNF195	ENSG00000234444	ENSG00000005801	ZNF736	ZNF195	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
MIER2_MIER3_1	MIER2	MIER3	ENSG00000105556	ENSG00000155545	MIER2	MIER3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
MIER2_MIER3_2	MIER3	MIER2	ENSG00000155545	ENSG00000105556	MIER3	MIER2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ZNF551_ZNF584_1	ZNF551	ZNF584	ENSG00000204519	ENSG00000171574	ZNF551	ZNF584	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ZNF551_ZNF584_2	ZNF584	ZNF551	ENSG00000171574	ENSG00000204519	ZNF584	ZNF551	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RALGDS_RGL3_1	RALGDS	RGL3	ENSG00000160271	ENSG00000205517	RALGDS	RGL3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RALGDS_RGL3_2	RGL3	RALGDS	ENSG00000205517	ENSG00000160271	RGL3	RALGDS	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ZFP1_ZNF283_1	ZFP1	ZNF283	ENSG00000184517	ENSG00000167637	ZFP1	ZNF283	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ZFP1_ZNF283_2	ZNF283	ZFP1	ENSG00000167637	ENSG00000184517	ZNF283	ZFP1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
