Class_label_sum	cell_line	condition	Gene_combination	single_gene_highist_avg_lfc	single_gene_lowest_avg_lfc	expected_combinatorial_lfc	combinatorial_avg_lfc	Euclidean_distance_expexted_observed	Euclidean_distance_singel_phenotype	highist_expression	lowest_expression	Euclidean_distance_expresstion	expre_Correlation	highist_dep	lowest_dep	Euclidean_distance_dep	dep_Correlation	highist_damage_mutation	lowest_damage_mutation	Euclidean_distance_dm	Jaccard BP Similarity	Jaccard MF Similarity	Jaccard CC Similarity	Average Wang BP Similarity	Average Wang MF Similarity	Average Wang CC Similarity	score	nscore	fscore	pscore	ascore	escore	dscore	Jaccard Index_commun_proteins	Number of Common Proteins	Class_label_exp	Class_label_dep	Class_label_corr	Class_label_neg
no GI	Meljuso	2CP sel	HPCAL1_NCS1	0.0793523427844291	-0.5268054563090558	-0.44745311352462674	0.1291977286024042	0.5766508421270309	0.606157799093485	6.717691970861468	5.129899793652321	1.5877921772091472	0.2786544920562934	0.1358870492692298	0.1234280743756431	0.0124589748935866	0.1244541930515851	0.0	0.0	0.0	0.0	0.6	0.0	0.0	0.4307949772810385	0.4747183440882832	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0526315789473684	1	no GI	no GI	no GI	no GI
no GI	Meljuso	2CP sel	HPRT1_PRTFDC1	0.5116908572404548	-0.4885943996074571	0.023096457632997724	-0.4776841236321023	0.5007805812651	1.000285256847912	5.694823816770407	0.0037298057989487	5.691094010971459	0.1689818200203578	0.0194896368867901	-0.2835016701794773	0.3029913070662674	-0.0938200868237343	0.0	0.0	0.0	0.0416666666666666	0.5555555555555556	0.3333333333333333	0.2139615819507212	0.3544714676646069	0.6197497222695886	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0526315789473684	1	GI	no GI	no GI	Mixed
GI	Meljuso	2CP sel	HRAS_KRAS	-1.0592324208093324	-3.004984342592288	-4.064216763401621	-1.2461665451451702	2.8180502182564506	1.9457519217829558	6.582178285191697	3.2003749564134205	3.3818033287782763	-0.0567535510198246	-0.3952438491070683	-1.1121958241500682	0.716951975043	-0.0533979304587334	0.0	0.0	0.0	0.125	0.8	0.375	0.1637489977802372	0.3152653781745678	0.4205392478798067	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3333333333333333	5	no GI	no GI	no GI	Mixed
GI	Meljuso	2CP sel	HRAS_NRAS	-2.4758043804034866	-3.004984342592288	-5.480788722995775	-2.975043919859337	2.5057448031364378	0.5291799621888016	6.582178285191697	4.794956338553504	1.7872219466381924	0.055484081625789	-1.1121958241500682	-1.7688024866179943	0.6566066624679261	0.0743262772646679	0.0	0.0	0.0	0.06	0.6666666666666666	0.4285714285714285	0.2469296763074902	0.328748670840164	0.4091485879957564	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.4285714285714285	6	no GI	no GI	no GI	Mixed
no GI	Meljuso	2CP sel	HSBP1_HSBP1L1	0.3085680260081804	0.2897188685660374	0.5982868945742178	-0.0212708414917413	0.6195577360659591	0.018849157442142994	7.81641924428931	2.2955831560310704	5.52083608825824	0.0327719314889769	0.1613546027549657	-0.1463158177053334	0.3076704204602991	0.0147260763434796	0.0	0.0	0.0	0.4	0.6666666666666666	0.5	0.3280550977511063	0.5519571692515451	0.5041172531312479	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1764705882352941	3	no GI	no GI	no GI	no GI
no GI	Meljuso	2CP sel	HSD17B10_HSD17B8	-0.2571747899242489	-0.3176451798727913	-0.5748199697970402	0.2558175286353792	0.8306374984324194	0.06047038994854237	6.9918299647808135	0.8068543063710356	6.184975658409778	-0.0092564234071388	0.2301506550818484	-0.5917624850103752	0.8219131400922236	0.0225083293617933				0.15	0.2352941176470588	0.3	0.3131586164416275	0.4217225265881025	0.3168748261480268	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	no GI	no GI	no GI	no GI
no GI	Meljuso	2CP sel	HSD17B11_RDH10	-0.0156390250417213	-0.8721411344508594	-0.8877801594925807	-0.078996609549925	0.8087835499426557	0.8565021094091381	5.829354181869636	2.4420239841542024	3.3873301977154338	0.0572798437464858	-0.0271226104539907	-0.0981668418601404	0.0710442314061497	0.0356567312698716				0.0	0.4285714285714285	0.5	0.1253214800378998	0.4916405696205762	0.4730961534798439	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	no GI	no GI	no GI	no GI
no GI	Meljuso	2CP sel	HSD17B12_HSDL1	-0.3920799289492238	-0.3944368074886719	-0.7865167364378957	-0.11603280423361	0.6704839322042857	0.002356878539448104	6.036288190726988	3.6779173376296166	2.3583708530973717	0.0218536720133511	0.3000926800998074	-0.7853137381753907	1.085406418275198	0.0375670367871588	0.0	0.0	0.0	0.0	0.1428571428571428	0.0	0.0	0.4611023383005831	0.3145343820243771	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3333333333333333	5	no GI	no GI	no GI	no GI
no GI	Meljuso	2CP sel	HSF1_HSF2	0.3787807243213219	-1.1412622902306415	-0.7624815659093196	-0.2605394487602637	0.5019421171490559	1.5200430145519634	5.828005930492465	3.4327286744532133	2.395277256039252	0.1286464990238585	-0.145067346440035	-0.2042202354209498	0.0591528889809148	0.1534114145414798	0.0	0.0	0.0	0.0576923076923076	0.4347826086956521	0.2105263157894736	0.1389308783204902	0.3433431433404353	0.4446555258172613	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	GI	no GI	no GI	Mixed
no GI	Meljuso	2CP sel	HSF1_HSF4	-0.0296711712547821	-1.1412622902306415	-1.1709334614854237	-0.8758502844344851	0.29508317705093856	1.1115911189758594	5.828005930492465	1.8481103162381831	3.979895614254282	0.0658592728013279	-0.0905041100134123	-0.2042202354209498	0.1137161254075375	-0.035175933778439				0.0566037735849056	0.3478260869565217	0.1	0.1439944848830204	0.3534838236805901	0.4065527332493984	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	GI	no GI	no GI	Mixed
no GI	Meljuso	2CP sel	HSF2_HSF4	0.3787807243213219	-0.0296711712547821	0.34910955306653985	-0.1099304848052118	0.4590400378717516	0.408451895576104	3.4327286744532133	1.8481103162381831	1.5846183582150302	0.0186308111877352	-0.0905041100134123	-0.145067346440035	0.0545632364266227	-0.0362195085878442				0.2857142857142857	0.6666666666666666	0.4	0.4668535069883022	0.3881657064420993	0.5140417015209637	0.808	0.0	0.0	0.0	0.0	0.779	0.0	0.0	0	GI	no GI	no GI	Mixed
GI	Meljuso	2CP sel	HSP90AA1_HSP90AB1	0.524180331150693	-1.72504429262291	-1.200863961472217	-3.131295395609407	1.9304314341371902	2.249224623773603	10.490743505675766	8.899653533446385	1.5910899722293816	0.5286263858943739	-0.1372315648115618	-0.3196211731822494	0.1823896083706876	0.0548256693487643	0.0	0.0	0.0	0.1851851851851851	0.4146341463414634	0.5454545454545454	0.1305024372500781	0.327124850756046	0.328663681274798	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.25	4	no GI	no GI	no GI	Mixed
no GI	Meljuso	2CP sel	HSP90B1_TRAP1	-0.7822737514963405	-4.438161391245829	-5.220435142742169	-4.455905181379764	0.7645299613624053	3.655887639749488	9.108870451937404	6.883409019202514	2.2254614327348907	-0.1076047543886513	-0.0150321348542347	-1.0667637608309146	1.05173162597668	-0.0374776653509314	0.0	0.0	0.0	0.0555555555555555	0.5454545454545454	0.0384615384615384	0.1501331881787183	0.3035601751206993	0.3412416956494047	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0526315789473684	1	no GI	no GI	no GI	no GI
no GI	Meljuso	2CP sel	HSPA4L_HSPH1	-0.2217846558730796	-0.5618542281423691	-0.7836388840154487	-1.059862684750677	0.27622380073522823	0.34006957226928947	6.458233781597094	2.805215552630861	3.653018228966233	0.1669367738865197	0.1185087099634583	0.0521009397193419	0.0664077702441164	0.1080723186297642	0.0	0.0	0.0	0.4	0.6	0.3333333333333333	0.3221311002322577	0.3092911640284084	0.4415753170519845	0.916	0.0	0.0	0.063	0.151	0.0	0.9	0.4285714285714285	6	no GI	no GI	no GI	no GI
no GI	Meljuso	2CP sel	HSPA4_HSPA4L	-0.5618542281423691	-0.844864928642364	-1.406719156784733	-0.9508927519963046	0.4558264047884284	0.2830107004999949	7.064646425014501	2.805215552630861	4.259430872383639	0.1632174435701308	0.1117589744096462	0.0521009397193419	0.0596580346903043	0.0384950902557156	0.0	0.0	0.0	0.5	0.75	0.6	0.3600281245248131	0.3554087917249317	0.5185255689841942	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.4285714285714285	6	no GI	no GI	no GI	no GI
no GI	Meljuso	2CP sel	HSPA4_HSPH1	-0.2217846558730796	-0.844864928642364	-1.0666495845154436	-2.119912234134115	1.0532626496186714	0.6230802727692843	7.064646425014501	6.458233781597094	0.6064126434174071	0.3428314977419372	0.1185087099634583	0.1117589744096462	0.0067497355538121	0.0696764050324812	0.0	0.0	0.0	0.2857142857142857	0.8	0.4	0.2033901147384119	0.3428242887036611	0.3941935176825539	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3333333333333333	5	no GI	no GI	no GI	no GI
lol	Meljuso	2CP sel	HSPA5_HSPA9	-4.247793052948111	-4.949350437301388	-9.197143490249498	-5.060289572060928	4.13685391818857	0.7015573843532765	8.732152863933884	8.606351620183725	0.1258012437501587	0.2089447930330557	-1.0018191096647968	-2.3147260382977373	1.3129069286329405	0.0966408253768089	0.0	0.0	0.0	0.1052631578947368	0.5294117647058824	0.1923076923076923	0.1351312206820009	0.3600222796336351	0.2800227740423936	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	no GI	no GI	no GI	Mixed
no GI	Meljuso	2CP sel	HSPB1_HSPB8	0.8959217410021765	0.1351365255782948	1.0310582665804713	0.329995337338915	0.7010629292415562	0.7607852154238817	8.755809133046068	4.157890709070935	4.597918423975132	0.3887438837364507	0.0475193301417325	-0.1160256553113195	0.163544985453052	-0.029739965012226	0.0	0.0	0.0	0.04	0.2727272727272727	0.1875	0.1453216130717813	0.5209108604591094	0.3564899505074581	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1764705882352941	3	no GI	no GI	no GI	no GI
no GI	Meljuso	2CP sel	HTRA1_HTRA2	0.2231710647484308	-0.1347064215427058	0.088464643205725	-0.3231904957207112	0.4116551389264362	0.3578774862911366	5.6574136317014805	4.904328626289486	0.7530850054119949	-0.0954415805196122	-0.2018091305728381	-0.9463103311590368	0.7445012005861987	0.0778090829613389	0.0	0.0	0.0	0.0769230769230769	0.5	0.0526315789473684	0.1493431682291714	0.3561201277775399	0.3399442338406312	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0526315789473684	1	no GI	no GI	no GI	no GI
no GI	Meljuso	2CP sel	HYAL2_HYAL3	0.049048413787927	-0.6074398911694707	-0.5583914773815437	-0.028447681326976	0.5299437960545678	0.6564883049573977	5.65075780799986	2.9670888699302	2.683668938069661	0.2822918505232908	0.094792948945246	-0.1400321489810726	0.2348250979263186	0.0006833575568	0.0	0.0	0.0	0.2051282051282051	0.3636363636363636	0.1818181818181818	0.1149967551354781	0.3303919554989334	0.3418681138514098	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.4285714285714285	6	no GI	no GI	no GI	no GI
no GI	Meljuso	2CP sel	ICAM1_ICAM3	0.7018596159932451	-0.4845444741466598	0.2173151418465853	-0.2979339164720236	0.5152490583186089	1.1864040901399049	4.733660868182287	3.5908810590216604	1.142779809160627	0.2316936351412025	0.0374679709708201	-0.0453754781665329	0.082843449137353	0.1885553429607185	0.0	0.0	0.0	0.0833333333333333	0.3333333333333333	0.3	0.2458914136774106	0.4921560315351433	0.4612086839810217	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1764705882352941	3	no GI	no GI	no GI	no GI
GI	Meljuso	2CP sel	ID1_ID2	1.1152872372746885	0.4015063598456569	1.5167935971203454	-1.5281817652117426	3.044975362332088	0.7137808774290315	6.433661776620037	5.241486200178858	1.192175576441179	0.1780364898883272	-0.1751210954179281	-0.2877219684943409	0.1126008730764127	0.0669588258910715	0.0	0.0	0.0	0.1428571428571428	0.6	0.5	0.1840548790671239	0.5508575696407845	0.502943619948734	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.25	4	no GI	no GI	no GI	Mixed
GI	Meljuso	2CP sel	ID1_ID3	0.4757103283837418	0.4015063598456569	0.8772166882293987	-0.393824259318202	1.2710409475476006	0.07420396853808486	6.96932744250353	6.433661776620037	0.5356656658834931	0.4784328150203227	-0.0351941749444591	-0.2877219684943409	0.2525277935498818	0.0403578728633863	0.0	0.0	0.0	0.2142857142857142	0.5	1.0	0.2024150013364629	0.489352689818567	0.6074325619410299	0.871	0.0	0.0	0.0	0.402	0.091	0.75	0.1764705882352941	3	no GI	no GI	no GI	Mixed
GI	Meljuso	2CP sel	ID2_ID3	1.1152872372746885	0.4757103283837418	1.5909975656584303	0.4081927827298313	1.182804782928599	0.6395769088909466	6.96932744250353	5.241486200178858	1.727841242324672	0.3399919123447043	-0.0351941749444591	-0.1751210954179281	0.139926920473469	0.0650944598017756	0.0	0.0	0.0	0.2083333333333333	0.375	0.5	0.1781011974115823	0.4796639469400817	0.502943619948734	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1764705882352941	3	no GI	no GI	no GI	Mixed
no GI	Meljuso	2CP sel	IDH1_IDH2	0.4006761159341607	-0.0440762977367028	0.3565998181974579	0.1974426977721775	0.1591571204252804	0.4447524136708635	5.775702514978798	5.655756280420031	0.1199462345587667	0.0267850158447139	-0.0577630273712567	-0.2146076690873488	0.156844641716092	0.0612791106389277	0.0	0.0	0.0	0.3846153846153846	0.5454545454545454	0.3636363636363636	0.2449435591937508	0.310208990213894	0.3763625846432077	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	10	no GI	no GI	no GI	no GI
GI	Meljuso	2CP sel	IDH3A_IDH3B	-1.1086903059703324	-2.629040473577944	-3.737730779548276	-2.3047332897535675	1.4329974897947086	1.5203501676076114	7.286822383447614	7.126988334056956	0.1598340493906578	0.2900761246295558	-0.0121183399651005	-0.5463539982456268	0.5342356582805263	0.1963522125001515	0.0	0.0	0.0	0.6666666666666666	0.625	1.0	0.5370262749239183	0.3409172994695025	0.4255469892216719	0.999	0.0	0.0	0.09	0.831	0.997	0.975	0.5384615384615384	7	GI	no GI	no GI	Mixed
no GI	Meljuso	2CP sel	IDH3A_IDH3G	0.0806048767177114	-2.629040473577944	-2.5484355968602324	-2.151180244133029	0.39725535272720336	2.7096453502956552	7.126988334056956	5.617010645546592	1.5099776885103644	0.2026167664149727	0.0326284227840464	-0.5463539982456268	0.5789824210296732	0.0854868743745875	0.0	0.0	0.0	1.0	0.75	0.6	0.5633749564113439	0.3451569045453359	0.3695330561889274	0.999	0.0	0.0	0.091	0.854	0.997	0.975	0.5384615384615384	7	GI	no GI	no GI	Mixed
no GI	Meljuso	2CP sel	IDH3B_IDH3G	0.0806048767177114	-1.1086903059703324	-1.028085429252621	-1.4102233306020724	0.38213790134945147	1.1892951826880438	7.286822383447614	5.617010645546592	1.6698117379010222	0.235275547570744	0.0326284227840464	-0.0121183399651005	0.0447467627491469	0.0978860895000977	0.0	0.0	0.0	0.6666666666666666	0.625	0.6	0.5370262749239183	0.3193365269523184	0.3695330561889274	0.999	0.0	0.0	0.075	0.446	0.982	0.9	0.6666666666666666	8	GI	no GI	no GI	Mixed
GI	Meljuso	2CP sel	IFFO1_IFFO2	1.736805181148936	0.5957903357701448	2.332595516919081	0.3905345025518572	1.9420610143672237	1.1410148453787912	3.755662960450073	3.7056287461285793	0.0500342143214935	-0.0523107650356209	0.0199284868039387	-0.2470882193933765	0.2670167061973152	-0.0030427981319748	0.0	0.0	0.0	0.0	0.5	0.1428571428571428	0.0	0.6698113207547169	0.3603658684777163	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0714285714285714	1	no GI	no GI	no GI	Mixed
no GI	Meljuso	2CP sel	IFI27L1_IFI27L2	0.571780081034619	0.5651648441743891	1.136944925209008	0.4637003821433463	0.6732445430656617	0.006615236860229912	6.177310376894502	3.881071650032285	2.296238726862217	0.3356515904717821	0.078706402030502	-0.1242403717831106	0.2029467738136126	0.1358651926488827	0.0	0.0	0.0	1.0	0.0	0.6666666666666666	0.63165379926859	0.0	0.5914529647274136	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1666666666666666	2	no GI	no GI	no GI	no GI
no GI	Meljuso	2CP sel	IFI27L1_IFI6	0.571780081034619	-1.1257075461072978	-0.5539274650726789	0.0400473756705439	0.5939748407432228	1.6974876271419168	5.77754602974499	3.881071650032285	1.8964743797127048	0.130696704840553	-0.0669583397602887	-0.1242403717831106	0.0572820320228219	0.0019995039834861				0.1428571428571428	1.0	0.2857142857142857	0.2502440183984541	1.0	0.5227464168692721	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1111111111111111	2	no GI	no GI	no GI	no GI
GI	Meljuso	2CP sel	IFI27L2_IFI6	0.5651648441743891	-1.1257075461072978	-0.5605427019329088	0.6245536319161116	1.1850963338490204	1.690872390281687	6.177310376894502	5.77754602974499	0.399764347149512	0.2449686599198329	0.078706402030502	-0.0669583397602887	0.1456647417907907	0.0934184649009155				0.1428571428571428	0.0	0.4285714285714285	0.2502440183984541	0.0	0.546159111182527	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1666666666666666	2	no GI	no GI	no GI	Mixed
no GI	Meljuso	2CP sel	IFI27_IFI27L1	0.6802755926713537	0.571780081034619	1.2520556737059727	0.4637704994673965	0.7882851742385761	0.10849551163673476	3.881071650032285	0.6960992881675074	3.1849723618647774	0.1038566883653103	0.0477823776958119	-0.1242403717831106	0.1720227494789225	0.0394332888815488	0.0	0.0	0.0	0.1666666666666666	0.1666666666666666	0.2222222222222222	0.2417189350950941	0.6745596290459641	0.4817054671621556	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1764705882352941	3	no GI	no GI	no GI	no GI
no GI	Meljuso	2CP sel	IFI27_IFI27L2	0.6802755926713537	0.5651648441743891	1.2454404368457428	0.7468107366061589	0.49862970023958386	0.11511074849696468	6.177310376894502	0.6960992881675074	5.481211088726994	0.2978982290280729	0.078706402030502	0.0477823776958119	0.03092402433469	0.0521219438123954	0.0	0.0	0.0	0.1666666666666666	0.0	0.3333333333333333	0.2417189350950941	0.0	0.4904672121073126	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2727272727272727	3	no GI	no GI	no GI	no GI
GI	Meljuso	2CP sel	IFI27_IFI6	0.6802755926713537	-1.1257075461072978	-0.4454319534359441	0.6955678843885975	1.1409998378245416	1.8059831387786516	5.77754602974499	0.6960992881675074	5.081446741577482	0.5902613858232293	0.0477823776958119	-0.0669583397602887	0.1147407174561006	0.0081314305815544				0.1818181818181818	0.1666666666666666	0.4545454545454545	0.1636552091792977	0.6745596290459641	0.4618748674372104	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5384615384615384	7	no GI	no GI	no GI	Mixed
no GI	Meljuso	2CP sel	IFIT1_IFIT2	0.1635467864137847	-0.1948106166345447	-0.031263830220759986	1.3027956344672842	1.3340594646880441	0.3583574030483294	1.159750185422772	0.7439480469577149	0.4158021384650572	0.8602657105882603	0.1002331009424767	-0.0169072800925181	0.1171403810349948	-0.0191727349712984	0.0	0.0	0.0	0.4	1.0	0.5	0.2545746159366417	0.7035300606729178	0.5605006286412281	0.982	0.0	0.0	0.08	0.805	0.785	0.0	0.5384615384615384	7	GI	no GI	GI	Mixed
no GI	Meljuso	2CP sel	IFIT1_IFIT3	0.6009058398828482	-0.1948106166345447	0.4060952232483035	0.6209662352036796	0.21487101195537606	0.7957164565173929	2.764839811884624	0.7439480469577149	2.020891764926909	0.8475454940507315	0.2399982612002007	0.1002331009424767	0.139765160257724	0.0385791915377989	0.0	0.0	0.0	0.3571428571428571	0.25	0.5	0.2947483933477078	0.5583270627357547	0.5605006286412281	0.999	0.0	0.0	0.084	0.982	0.982	0.0	0.5384615384615384	7	GI	no GI	GI	Mixed
no GI	Meljuso	2CP sel	IFIT1_IFIT5	0.0511906836927444	-0.1948106166345447	-0.14361993294180028	-0.206421304595489	0.06280137165368871	0.2460013003272891	3.165882422792154	0.7439480469577149	2.4219343758344394	0.6312475554699185	0.1002331009424767	0.0948956620309328	0.0053374389115438	0.1100614053363243	0.0	0.0	0.0	0.3076923076923077	0.2857142857142857	0.1111111111111111	0.2760027250846146	0.5984077029640563	0.4250308599607819	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.4285714285714285	6	no GI	no GI	GI	Mixed
no GI	Meljuso	2CP sel	IFIT2_IFIT3	0.6009058398828482	0.1635467864137847	0.7644526262966329	0.7884015876992272	0.023948961402594282	0.43735905346906345	2.764839811884624	1.159750185422772	1.6050896264618515	0.8947585623998913	0.2399982612002007	-0.0169072800925181	0.2569055412927188	0.0751118090704169	0.0	0.0	0.0	0.4545454545454545	0.25	0.5	0.3581844446845913	0.5583270627357547	0.5817675296236212	0.999	0.0	0.0	0.064	0.999	0.845	0.0	0.6666666666666666	8	GI	no GI	GI	Mixed
no GI	Meljuso	2CP sel	IFIT2_IFIT5	0.1635467864137847	0.0511906836927444	0.2147374701065291	0.7702425652440501	0.555505095137521	0.1123561027210403	3.165882422792154	1.159750185422772	2.006132237369382	0.5739229125202954	0.0948956620309328	-0.0169072800925181	0.1118029421234509	0.0216790409116093	0.0	0.0	0.0	0.2727272727272727	0.2857142857142857	0.1111111111111111	0.3083784579823165	0.5984077029640563	0.3972716212708297	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5384615384615384	7	no GI	no GI	no GI	no GI
no GI	Meljuso	2CP sel	IFIT3_IFIT5	0.6009058398828482	0.0511906836927444	0.6520965235755926	0.8825291296524898	0.2304326060768972	0.5497151561901038	3.165882422792154	2.764839811884624	0.4010426109075302	0.6039163036493551	0.2399982612002007	0.0948956620309328	0.1451025991692679	0.0265224290091959	0.0	0.0	0.0	0.3333333333333333	0.1111111111111111	0.1111111111111111	0.3842248791574491	0.3711236293588618	0.3972716212708297	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3333333333333333	5	GI	no GI	GI	Mixed
no GI	Meljuso	2CP sel	IFITM2_IFITM3	0.5830641726946069	0.4177543656595597	1.0008185383541666	0.3959138797657164	0.6049046585884501	0.16530980703504716	8.923957998069287	0.8349655760009478	8.08899242206834	0.4983515860720283	-0.2618671893515197	-1.3377072668577696	1.07584007750625	0.4391828728502419				0.8333333333333334	0.0	0.5833333333333334	0.2855573571266375	0.0	0.3807699324731023	0.805	0.0	0.0	0.05	0.8	0.0	0.0	0.25	4	no GI	GI	no GI	Mixed
no GI	Meljuso	2CP sel	IFRD1_IFRD2	-0.1418467394476097	-0.6724972837985224	-0.8143440232461321	-0.6060169428944355	0.20832708035169656	0.5306505443509126	6.800962623627514	5.705055948413431	1.0959066752140831	0.1111005194657457	0.0511724153747049	-0.0950023111635609	0.1461747265382658	0.0140418078211151	0.0	0.0	0.0	0.0	0.0	0.3333333333333333	0.0662275261671897	0.0	0.5270373864733926	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3333333333333333	5	no GI	no GI	no GI	no GI
no GI	Meljuso	2CP sel	IFT27_RAB30	0.8438254971975259	-0.0537823284824729	0.790043168715053	0.3151469114825991	0.4748962572324539	0.8976078256799987	4.9367567202193	1.1014448151956429	3.835311905023657	0.0636821159713365	0.0620825174251269	0.0470138501808599	0.015068667244267	-0.0471130642385587	0.0	0.0	0.0	0.0714285714285714	1.0	0.1578947368421052	0.2342992148695946	0.4123774973619193	0.3773558801724238	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	no GI	no GI	no GI	no GI
