ReagentID	Gene1	Gene2	Gene1_ensembl	Gene2_ensembl	Jaccard BP Similarity	Jaccard MF Similarity	Jaccard CC Similarity	Average Wang BP Similarity	Average Wang MF Similarity	Average Wang CC Similarity
FUS_TAF15_1	FUS	TAF15	ENSG00000089280	ENSG00000270647	0.45454545454545453	0.6363636363636364	0.375	0.2775186596817943	0.4118727462962297	0.45009397355347125
FUS_TAF15_2	TAF15	FUS	ENSG00000270647	ENSG00000089280	0.45454545454545453	0.6363636363636364	0.375	0.2775186596817943	0.4118727462962297	0.45009397355347125
FCHO1_FCHO2_1	FCHO1	FCHO2	ENSG00000130475	ENSG00000157107	0.375	0.16666666666666666	0.4444444444444444	0.2939168611702707	0.45634871734455745	0.539883965235793
FCHO1_FCHO2_2	FCHO2	FCHO1	ENSG00000157107	ENSG00000130475	0.375	0.16666666666666666	0.4444444444444444	0.2939168611702707	0.45634871734455745	0.539883965235793
ZSCAN21_ZSCAN31_1	ZSCAN21	ZSCAN31	ENSG00000166529	ENSG00000235109	0.125	0.7142857142857143	1.0	0.43439336851101135	0.35797902073167426	1.0
ZSCAN21_ZSCAN31_2	ZSCAN31	ZSCAN21	ENSG00000235109	ENSG00000166529	0.125	0.7142857142857143	1.0	0.43439336851101135	0.35797902073167426	1.0
HOMER2_HOMER3_1	HOMER2	HOMER3	ENSG00000103942	ENSG00000051128	0.5	0.3333333333333333	0.5	0.22005127648863387	0.5128753830057367	0.4597423257568514
HOMER2_HOMER3_2	HOMER3	HOMER2	ENSG00000051128	ENSG00000103942	0.5	0.3333333333333333	0.5	0.22005127648863387	0.5128753830057367	0.4597423257568514
HNRNPC_RALY_1	HNRNPC	RALY	ENSG00000092199	ENSG00000125970	0.3333333333333333	0.3	0.23076923076923078	0.2509080026099779	0.4584870046918059	0.343721450186642
HNRNPC_RALY_2	RALY	HNRNPC	ENSG00000125970	ENSG00000092199	0.3333333333333333	0.3	0.23076923076923078	0.2509080026099779	0.4584870046918059	0.343721450186642
ZSCAN31_ZSCAN9_1	ZSCAN31	ZSCAN9	ENSG00000235109	ENSG00000137185	1.0	1.0	1.0	1.0	0.4037565408454179	1.0
ZSCAN31_ZSCAN9_2	ZSCAN9	ZSCAN31	ENSG00000137185	ENSG00000235109	1.0	1.0	1.0	1.0	0.4037565408454179	1.0
KLHL17_KLHL20_1	KLHL17	KLHL20	ENSG00000187961	ENSG00000076321	0.1	0.2857142857142857	0.05263157894736842	0.18102870385802053	0.45032309907376833	0.33419960962976075
KLHL17_KLHL20_2	KLHL20	KLHL17	ENSG00000076321	ENSG00000187961	0.1	0.2857142857142857	0.05263157894736842	0.18102870385802053	0.45032309907376833	0.33419960962976075
GNG10_GNG12_1	GNG10	GNG12	ENSG00000242616	ENSG00000172380	1.0	0.5	0.6666666666666666	0.9438555515630616	0.5764271481533615	0.4202950507323935
GNG10_GNG12_2	GNG12	GNG10	ENSG00000172380	ENSG00000242616	1.0	0.5	0.6666666666666666	0.9438555515630616	0.5764271481533615	0.4202950507323935
CAMTA1_CAMTA2_1	CAMTA1	CAMTA2	ENSG00000171735	ENSG00000108509	0.375	0.625	0.2	0.34134503816150125	0.4552809285651346	0.4879111184723718
CAMTA1_CAMTA2_2	CAMTA2	CAMTA1	ENSG00000108509	ENSG00000171735	0.375	0.625	0.2	0.34134503816150125	0.4552809285651346	0.4879111184723718
BACE1_BACE2_1	BACE1	BACE2	ENSG00000186318	ENSG00000182240	0.19047619047619047	0.25	0.2222222222222222	0.21214615471909795	0.4225588399763851	0.349911104665022
BACE1_BACE2_2	BACE2	BACE1	ENSG00000182240	ENSG00000186318	0.19047619047619047	0.25	0.2222222222222222	0.21214615471909795	0.4225588399763851	0.349911104665022
KLHL17_KLHL2_1	KLHL17	KLHL2	ENSG00000187961	ENSG00000109466	0.3333333333333333	0.2857142857142857	0.0625	0.37163380618743264	0.508805804022134	0.35628533017505654
KLHL17_KLHL2_2	KLHL2	KLHL17	ENSG00000109466	ENSG00000187961	0.3333333333333333	0.2857142857142857	0.0625	0.37163380618743264	0.508805804022134	0.35628533017505654
ZNF232_ZSCAN31_1	ZNF232	ZSCAN31	ENSG00000167840	ENSG00000235109	1.0	0.8333333333333334	0.25	1.0	0.3881893590670357	0.6313772928825208
ZNF232_ZSCAN31_2	ZSCAN31	ZNF232	ENSG00000235109	ENSG00000167840	1.0	0.8333333333333334	0.25	1.0	0.3881893590670357	0.6313772928825208
EHMT1_EHMT2_1	EHMT1	EHMT2	ENSG00000181090	ENSG00000204371	0.21875	0.8125	0.5714285714285714	0.15638623658948814	0.34161222900249977	0.5016363078474223
EHMT1_EHMT2_2	EHMT2	EHMT1	ENSG00000204371	ENSG00000181090	0.21875	0.8125	0.5714285714285714	0.15638623658948814	0.34161222900249977	0.5016363078474223
LPIN1_LPIN3_1	LPIN1	LPIN3	ENSG00000134324	ENSG00000132793	0.35714285714285715	0.75	0.2	0.21636325488583258	0.4229404055531025	0.4365636405155658
LPIN1_LPIN3_2	LPIN3	LPIN1	ENSG00000132793	ENSG00000134324	0.35714285714285715	0.75	0.2	0.21636325488583258	0.4229404055531025	0.4365636405155658
RSBN1_RSBN1L_1	RSBN1	RSBN1L	ENSG00000081019	ENSG00000187257	0.0	0.6666666666666666	0.5	0.0	0.461519079632112	0.8845073545716609
RSBN1_RSBN1L_2	RSBN1L	RSBN1	ENSG00000187257	ENSG00000081019	0.0	0.6666666666666666	0.5	0.0	0.461519079632112	0.8845073545716609
EPHA2_EPHB4_1	EPHA2	EPHB4	ENSG00000142627	ENSG00000196411	0.09433962264150944	0.6	0.2	0.16876275661034149	0.35603795452142983	0.40001465697240995
EPHA2_EPHB4_2	EPHB4	EPHA2	ENSG00000196411	ENSG00000142627	0.09433962264150944	0.6	0.2	0.16876275661034149	0.35603795452142983	0.40001465697240995
TRIM41_TRIM52_1	TRIM41	TRIM52	ENSG00000146063	ENSG00000183718	0.2	0.5714285714285714	0.4	0.1774888767303766	0.3281803545406387	0.5113946230428007
TRIM41_TRIM52_2	TRIM52	TRIM41	ENSG00000183718	ENSG00000146063	0.2	0.5714285714285714	0.4	0.1774888767303766	0.3281803545406387	0.5113946230428007
AGPAT1_AGPAT2_1	AGPAT1	AGPAT2	ENSG00000204310	ENSG00000169692	0.6666666666666666	0.6666666666666666	0.6	0.33919787853214994	0.5487215826708617	0.542590076170799
AGPAT1_AGPAT2_2	AGPAT2	AGPAT1	ENSG00000169692	ENSG00000204310	0.6666666666666666	0.6666666666666666	0.6	0.33919787853214994	0.5487215826708617	0.542590076170799
UBA1_UBA7_1	UBA1	UBA7	ENSG00000130985	ENSG00000182179	0.5	0.4444444444444444	0.36363636363636365	0.4409719908132892	0.37095081978655275	0.41962973665163444
UBA1_UBA7_2	UBA7	UBA1	ENSG00000182179	ENSG00000130985	0.5	0.4444444444444444	0.36363636363636365	0.4409719908132892	0.37095081978655275	0.41962973665163444
DTX2_DTX4_1	DTX2	DTX4	ENSG00000091073	ENSG00000110042	0.2857142857142857	0.6666666666666666	0.3333333333333333	0.2949142208267387	0.3953785864257518	0.5060055653053546
DTX2_DTX4_2	DTX4	DTX2	ENSG00000110042	ENSG00000091073	0.2857142857142857	0.6666666666666666	0.3333333333333333	0.2949142208267387	0.3953785864257518	0.5060055653053546
CDC25A_CDC25B_1	CDC25A	CDC25B	ENSG00000164045	ENSG00000101224	0.3157894736842105	0.8	0.5714285714285714	0.19381093070703764	0.4734442424027209	0.5237818440167891
CDC25A_CDC25B_2	CDC25B	CDC25A	ENSG00000101224	ENSG00000164045	0.3157894736842105	0.8	0.5714285714285714	0.19381093070703764	0.4734442424027209	0.5237818440167891
ZNF24_ZSCAN31_1	ZNF24	ZSCAN31	ENSG00000172466	ENSG00000235109	0.25	0.5555555555555556	0.5	0.5938148381500528	0.3699370623414305	0.6608206485771013
ZNF24_ZSCAN31_2	ZSCAN31	ZNF24	ENSG00000235109	ENSG00000172466	0.25	0.5555555555555556	0.5	0.5938148381500528	0.3699370623414305	0.6608206485771013
ZC3H7A_ZC3H7B_1	ZC3H7A	ZC3H7B	ENSG00000122299	ENSG00000100403	1.0	1.0	1.0	0.5282562988448192	0.5303371259307432	1.0
ZC3H7A_ZC3H7B_2	ZC3H7B	ZC3H7A	ENSG00000100403	ENSG00000122299	1.0	1.0	1.0	0.5282562988448192	0.5303371259307432	1.0
DIAPH1_DIAPH3_1	DIAPH1	DIAPH3	ENSG00000131504	ENSG00000139734	0.14705882352941177	0.2	0.19047619047619047	0.1983930217619859	0.5211010410950356	0.335314072301075
DIAPH1_DIAPH3_2	DIAPH3	DIAPH1	ENSG00000139734	ENSG00000131504	0.14705882352941177	0.2	0.19047619047619047	0.1983930217619859	0.5211010410950356	0.335314072301075
APBB1_APBB2_1	APBB1	APBB2	ENSG00000166313	ENSG00000163697	0.22727272727272727	0.2222222222222222	0.42857142857142855	0.18617345288322362	0.48646296321053417	0.4074325814315384
APBB1_APBB2_2	APBB2	APBB1	ENSG00000163697	ENSG00000166313	0.22727272727272727	0.2222222222222222	0.42857142857142855	0.18617345288322362	0.48646296321053417	0.4074325814315384
LMCD1_TES_1	LMCD1	TES	ENSG00000071282	ENSG00000135269	0.0	0.5	0.2222222222222222	0.2236148717116926	0.4193468760495648	0.4482662408493259
LMCD1_TES_2	TES	LMCD1	ENSG00000135269	ENSG00000071282	0.0	0.5	0.2222222222222222	0.2236148717116926	0.4193468760495648	0.4482662408493259
ZKSCAN8_ZSCAN31_1	ZKSCAN8	ZSCAN31	ENSG00000198315	ENSG00000235109	0.5	0.8333333333333334	1.0	0.9682073684515522	0.3881893590670357	1.0
ZKSCAN8_ZSCAN31_2	ZSCAN31	ZKSCAN8	ENSG00000235109	ENSG00000198315	0.5	0.8333333333333334	1.0	0.9682073684515522	0.3881893590670357	1.0
ITGA5_ITGAV_1	ITGA5	ITGAV	ENSG00000161638	ENSG00000138448	0.23076923076923078	0.16666666666666666	0.24242424242424243	0.18570700494908865	0.3802923023764816	0.2759874625057669
ITGA5_ITGAV_2	ITGAV	ITGA5	ENSG00000138448	ENSG00000161638	0.23076923076923078	0.16666666666666666	0.24242424242424243	0.18570700494908865	0.3802923023764816	0.2759874625057669
OAZ1_OAZ2_1	OAZ1	OAZ2	ENSG00000104904	ENSG00000180304	0.8333333333333334	1.0	1.0	0.2671273237598481	0.572470172337605	0.6074325619410299
OAZ1_OAZ2_2	OAZ2	OAZ1	ENSG00000180304	ENSG00000104904	0.8333333333333334	1.0	1.0	0.2671273237598481	0.572470172337605	0.6074325619410299
ZNF182_ZNF432_1	ZNF182	ZNF432	ENSG00000147118	ENSG00000256087	0.6666666666666666	0.5714285714285714	0.5	0.6615820285942268	0.3503493362880493	0.6608206485771013
ZNF182_ZNF432_2	ZNF432	ZNF182	ENSG00000256087	ENSG00000147118	0.6666666666666666	0.5714285714285714	0.5	0.6615820285942268	0.3503493362880493	0.6608206485771013
MAP3K10_MAP3K11_1	MAP3K10	MAP3K11	ENSG00000130758	ENSG00000173327	0.35294117647058826	0.6	0.16666666666666666	0.2344884496850313	0.34570852057603996	0.5500444828059013
MAP3K10_MAP3K11_2	MAP3K11	MAP3K10	ENSG00000173327	ENSG00000130758	0.35294117647058826	0.6	0.16666666666666666	0.2344884496850313	0.34570852057603996	0.5500444828059013
MAP3K5_MAP3K6_1	MAP3K5	MAP3K6	ENSG00000197442	ENSG00000142733	0.058823529411764705	0.5714285714285714	0.0	0.25520766715163834	0.33018097217645626	0.0
MAP3K5_MAP3K6_2	MAP3K6	MAP3K5	ENSG00000142733	ENSG00000197442	0.058823529411764705	0.5714285714285714	0.0	0.25520766715163834	0.33018097217645626	0.0
ZNF548_ZNF551_1	ZNF548	ZNF551	ENSG00000188785	ENSG00000204519	1.0	1.0	1.0	0.9682073684515522	0.39888818272717497	1.0
ZNF548_ZNF551_2	ZNF551	ZNF548	ENSG00000204519	ENSG00000188785	1.0	1.0	1.0	0.9682073684515522	0.39888818272717497	1.0
ASAP2_ASAP3_1	ASAP2	ASAP3	ENSG00000151693	ENSG00000088280	0.3333333333333333	1.0	0.2222222222222222	0.38999021251882887	0.45980950425989964	0.438986110692203
ASAP2_ASAP3_2	ASAP3	ASAP2	ENSG00000088280	ENSG00000151693	0.3333333333333333	1.0	0.2222222222222222	0.38999021251882887	0.45980950425989964	0.438986110692203
TPD52L1_TPD52L2_1	TPD52L1	TPD52L2	ENSG00000111907	ENSG00000101150	0.0	0.5	1.0	0.12280105975105442	0.6393679882242813	0.7950819672131147
TPD52L1_TPD52L2_2	TPD52L2	TPD52L1	ENSG00000101150	ENSG00000111907	0.0	0.5	1.0	0.12280105975105442	0.6393679882242813	0.7950819672131147
ZNF493_ZNF506_1	ZNF493	ZNF506	ENSG00000196268	ENSG00000081665	0.6666666666666666	0.5	0.5	0.869426678973168	0.36142858294795255	0.7181979451548526
ZNF493_ZNF506_2	ZNF506	ZNF493	ENSG00000081665	ENSG00000196268	0.6666666666666666	0.5	0.5	0.869426678973168	0.36142858294795255	0.7181979451548526
PTK2_PTK2B_1	PTK2	PTK2B	ENSG00000169398	ENSG00000120899	0.16666666666666666	0.23809523809523808	0.4	0.17479722758628916	0.29453860147086647	0.3888458989761427
PTK2_PTK2B_2	PTK2B	PTK2	ENSG00000120899	ENSG00000169398	0.16666666666666666	0.23809523809523808	0.4	0.17479722758628916	0.29453860147086647	0.3888458989761427
ERF_ETV3_1	ERF	ETV3	ENSG00000120705	ENSG00000117036	0.5	0.5555555555555556	0.42857142857142855	0.4844137775933427	0.4052756317363062	0.4284453067541496
ERF_ETV3_2	ETV3	ERF	ENSG00000117036	ENSG00000120705	0.5	0.5555555555555556	0.42857142857142855	0.4844137775933427	0.4052756317363062	0.4284453067541496
DST_MACF1_1	DST	MACF1	ENSG00000151914	ENSG00000127603	0.10526315789473684	0.5384615384615384	0.25	0.1548851493652026	0.44384045217023826	0.37136793216067987
DST_MACF1_2	MACF1	DST	ENSG00000127603	ENSG00000151914	0.10526315789473684	0.5384615384615384	0.25	0.1548851493652026	0.44384045217023826	0.37136793216067987
RASAL2_SYNGAP1_1	RASAL2	SYNGAP1	ENSG00000075391	ENSG00000197283	0.041666666666666664	0.6666666666666666	0.16666666666666666	0.1334538570403279	0.5081899484744249	0.5791933796193729
RASAL2_SYNGAP1_2	SYNGAP1	RASAL2	ENSG00000197283	ENSG00000075391	0.041666666666666664	0.6666666666666666	0.16666666666666666	0.1334538570403279	0.5081899484744249	0.5791933796193729
RIT1_RRAS_1	RIT1	RRAS	ENSG00000143622	ENSG00000126458	0.15384615384615385	0.5555555555555556	0.5	0.3350372826326875	0.3472483896895145	0.5942620817795823
RIT1_RRAS_2	RRAS	RIT1	ENSG00000126458	ENSG00000143622	0.15384615384615385	0.5555555555555556	0.5	0.3350372826326875	0.3472483896895145	0.5942620817795823
BRD3_BRD4_1	BRD3	BRD4	ENSG00000169925	ENSG00000141867	0.25	0.21428571428571427	0.4	0.20403440617552251	0.3282788440890731	0.5038064474828818
BRD3_BRD4_2	BRD4	BRD3	ENSG00000141867	ENSG00000169925	0.25	0.21428571428571427	0.4	0.20403440617552251	0.3282788440890731	0.5038064474828818
FOSL1_FOSL2_1	FOSL1	FOSL2	ENSG00000175592	ENSG00000075426	0.07228915662650602	0.6363636363636364	0.8	0.12910118931613396	0.38814839378422783	0.4213037030903818
FOSL1_FOSL2_2	FOSL2	FOSL1	ENSG00000075426	ENSG00000175592	0.07228915662650602	0.6363636363636364	0.8	0.12910118931613396	0.38814839378422783	0.4213037030903818
IRF2BP1_IRF2BPL_1	IRF2BP1	IRF2BPL	ENSG00000170604	ENSG00000119669	0.14285714285714285	0.8	0.6666666666666666	0.27601049137158645	0.3664353185965049	0.5925146376481395
IRF2BP1_IRF2BPL_2	IRF2BPL	IRF2BP1	ENSG00000119669	ENSG00000170604	0.14285714285714285	0.8	0.6666666666666666	0.27601049137158645	0.3664353185965049	0.5925146376481395
UPF3A_UPF3B_1	UPF3A	UPF3B	ENSG00000169062	ENSG00000125351	0.4	0.8	0.6	0.20205054518475016	0.6641162468839116	0.41480430228394877
UPF3A_UPF3B_2	UPF3B	UPF3A	ENSG00000125351	ENSG00000169062	0.4	0.8	0.6	0.20205054518475016	0.6641162468839116	0.41480430228394877
DUSP4_DUSP5_1	DUSP4	DUSP5	ENSG00000120875	ENSG00000138166	0.4444444444444444	0.8181818181818182	1.0	0.2892101949534531	0.6594506885092285	0.6074325619410299
DUSP4_DUSP5_2	DUSP5	DUSP4	ENSG00000138166	ENSG00000120875	0.4444444444444444	0.8181818181818182	1.0	0.2892101949534531	0.6594506885092285	0.6074325619410299
HMGN1_HMGN3_1	HMGN1	HMGN3	ENSG00000205581	ENSG00000118418	0.09090909090909091	0.8	0.5	0.2016560223356109	0.5277140637221517	0.5338430836014464
HMGN1_HMGN3_2	HMGN3	HMGN1	ENSG00000118418	ENSG00000205581	0.09090909090909091	0.8	0.5	0.2016560223356109	0.5277140637221517	0.5338430836014464
RNF13_RNF167_1	RNF13	RNF167	ENSG00000082996	ENSG00000108523	0.21428571428571427	0.7142857142857143	0.4117647058823529	0.2430411735338083	0.37106886970473474	0.39032354975173544
RNF13_RNF167_2	RNF167	RNF13	ENSG00000108523	ENSG00000082996	0.21428571428571427	0.7142857142857143	0.4117647058823529	0.2430411735338083	0.37106886970473474	0.39032354975173544
ZNF420_ZNF84_1	ZNF420	ZNF84	ENSG00000197050	ENSG00000198040	1.0	0.8333333333333334	0.5	0.9682073684515522	0.37302312869870075	0.6608206485771013
ZNF420_ZNF84_2	ZNF84	ZNF420	ENSG00000198040	ENSG00000197050	1.0	0.8333333333333334	0.5	0.9682073684515522	0.37302312869870075	0.6608206485771013
FAM118A_FAM118B_1	FAM118A	FAM118B	ENSG00000100376	ENSG00000197798	0.0	1.0	0.0	0.0	0.9072700296735905	0.4011767316631547
FAM118A_FAM118B_2	FAM118B	FAM118A	ENSG00000197798	ENSG00000100376	0.0	1.0	0.0	0.0	0.9072700296735905	0.4011767316631547
ZNF24_ZSCAN9_1	ZNF24	ZSCAN9	ENSG00000172466	ENSG00000137185	0.25	0.5555555555555556	0.5	0.5938148381500528	0.3699370623414305	0.6608206485771013
ZNF24_ZSCAN9_2	ZSCAN9	ZNF24	ENSG00000137185	ENSG00000172466	0.25	0.5555555555555556	0.5	0.5938148381500528	0.3699370623414305	0.6608206485771013
ZNF383_ZNF736_1	ZNF383	ZNF736	ENSG00000188283	ENSG00000234444	1.0	0.5	0.25	0.9682073684515522	0.37342436393145706	0.4647442567987872
ZNF383_ZNF736_2	ZNF736	ZNF383	ENSG00000234444	ENSG00000188283	1.0	0.5	0.25	0.9682073684515522	0.37342436393145706	0.4647442567987872
SREK1_SRSF11_1	SREK1	SRSF11	ENSG00000153914	ENSG00000116754	1.0	0.75	0.75	0.7487360970677452	0.6659988259482169	0.46386201040592395
SREK1_SRSF11_2	SRSF11	SREK1	ENSG00000116754	ENSG00000153914	1.0	0.75	0.75	0.7487360970677452	0.6659988259482169	0.46386201040592395
SIPA1L2_SIPA1L3_1	SIPA1L2	SIPA1L3	ENSG00000116991	ENSG00000105738	0.125	1.0	0.16666666666666666	0.2426536975206242	0.5665854648802273	0.41378650970369674
SIPA1L2_SIPA1L3_2	SIPA1L3	SIPA1L2	ENSG00000105738	ENSG00000116991	0.125	1.0	0.16666666666666666	0.2426536975206242	0.5665854648802273	0.41378650970369674
ZNF169_ZNF343_1	ZNF169	ZNF343	ENSG00000175787	ENSG00000088876	1.0	0.7142857142857143	1.0	0.9682073684515522	0.38464040257485793	1.0
ZNF169_ZNF343_2	ZNF343	ZNF169	ENSG00000088876	ENSG00000175787	1.0	0.7142857142857143	1.0	0.9682073684515522	0.38464040257485793	1.0
USP11_USP15_1	USP11	USP15	ENSG00000102226	ENSG00000135655	0.18181818181818182	0.38461538461538464	0.5714285714285714	0.2833152176532136	0.41115622119204837	0.5152086686585877
USP11_USP15_2	USP15	USP11	ENSG00000135655	ENSG00000102226	0.18181818181818182	0.38461538461538464	0.5714285714285714	0.2833152176532136	0.41115622119204837	0.5152086686585877
AARS1_AARS2_1	AARS1	AARS2	ENSG00000090861	ENSG00000124608	0.29411764705882354	0.7692307692307693	0.3333333333333333	0.3357408359457639	0.307811304579797	0.5155964171021813
AARS1_AARS2_2	AARS2	AARS1	ENSG00000124608	ENSG00000090861	0.29411764705882354	0.7692307692307693	0.3333333333333333	0.3357408359457639	0.307811304579797	0.5155964171021813
USP11_USP4_1	USP11	USP4	ENSG00000102226	ENSG00000114316	0.2857142857142857	0.4444444444444444	0.42857142857142855	0.2523593051532669	0.394965892907894	0.4715740900637737
USP11_USP4_2	USP4	USP11	ENSG00000114316	ENSG00000102226	0.2857142857142857	0.4444444444444444	0.42857142857142855	0.2523593051532669	0.394965892907894	0.4715740900637737
E2F2_E2F3_1	E2F2	E2F3	ENSG00000007968	ENSG00000112242	0.2857142857142857	0.9166666666666666	0.8333333333333334	0.22904380707722213	0.40537620577560407	0.43597324393070974
E2F2_E2F3_2	E2F3	E2F2	ENSG00000112242	ENSG00000007968	0.2857142857142857	0.9166666666666666	0.8333333333333334	0.22904380707722213	0.40537620577560407	0.43597324393070974
ZKSCAN8_ZNF397_1	ZKSCAN8	ZNF397	ENSG00000198315	ENSG00000186812	0.3333333333333333	0.7142857142857143	0.16666666666666666	0.8164863770095437	0.3589178091044116	0.454318941002015
ZKSCAN8_ZNF397_2	ZNF397	ZKSCAN8	ENSG00000186812	ENSG00000198315	0.3333333333333333	0.7142857142857143	0.16666666666666666	0.8164863770095437	0.3589178091044116	0.454318941002015
ZNF678_ZNF736_1	ZNF678	ZNF736	ENSG00000181450	ENSG00000234444	1.0	1.0	1.0	0.9682073684515522	0.39888818272717497	1.0
ZNF678_ZNF736_2	ZNF736	ZNF678	ENSG00000234444	ENSG00000181450	1.0	1.0	1.0	0.9682073684515522	0.39888818272717497	1.0
NRP1_NRP2_1	NRP1	NRP2	ENSG00000099250	ENSG00000118257	0.26262626262626265	0.5384615384615384	0.3684210526315789	0.1495423125992174	0.3400887421122428	0.3477085548431803
NRP1_NRP2_2	NRP2	NRP1	ENSG00000118257	ENSG00000099250	0.26262626262626265	0.5384615384615384	0.3684210526315789	0.1495423125992174	0.3400887421122428	0.3477085548431803
ZNF678_ZNF83_1	ZNF678	ZNF83	ENSG00000181450	ENSG00000167766	1.0	0.8	1.0	0.9682073684515522	0.3784584249305475	1.0
ZNF678_ZNF83_2	ZNF83	ZNF678	ENSG00000167766	ENSG00000181450	1.0	0.8	1.0	0.9682073684515522	0.3784584249305475	1.0
MXD4_MXI1_1	MXD4	MXI1	ENSG00000123933	ENSG00000119950	1.0	0.7142857142857143	0.5	0.8432859499575189	0.4057755892618073	0.4735854479631592
MXD4_MXI1_2	MXI1	MXD4	ENSG00000119950	ENSG00000123933	1.0	0.7142857142857143	0.5	0.8432859499575189	0.4057755892618073	0.4735854479631592
EPAS1_HIF1A_1	EPAS1	HIF1A	ENSG00000116016	ENSG00000100644	0.0847457627118644	0.52	0.46153846153846156	0.12462810934714313	0.327194219587989	0.4360192255326304
EPAS1_HIF1A_2	HIF1A	EPAS1	ENSG00000100644	ENSG00000116016	0.0847457627118644	0.52	0.46153846153846156	0.12462810934714313	0.327194219587989	0.4360192255326304
SEMA3A_SEMA3C_1	SEMA3A	SEMA3C	ENSG00000075213	ENSG00000075223	0.16666666666666666	0.75	0.42857142857142855	0.15820529568666875	0.6724068826559281	0.4362666656791418
SEMA3A_SEMA3C_2	SEMA3C	SEMA3A	ENSG00000075223	ENSG00000075213	0.16666666666666666	0.75	0.42857142857142855	0.15820529568666875	0.6724068826559281	0.4362666656791418
MYB_MYBL1_1	MYB	MYBL1	ENSG00000118513	ENSG00000185697	0.16129032258064516	0.8	0.3333333333333333	0.20871816798071327	0.4120769772270864	0.47238742772205167
MYB_MYBL1_2	MYBL1	MYB	ENSG00000185697	ENSG00000118513	0.16129032258064516	0.8	0.3333333333333333	0.20871816798071327	0.4120769772270864	0.47238742772205167
VARS1_VARS2_1	VARS1	VARS2	ENSG00000204394	ENSG00000204394	1.0	1.0	0.5	0.5949737608595996	0.3707630165985286	0.6608206485771013
VARS1_VARS2_2	VARS2	VARS1	ENSG00000204394	ENSG00000204394	1.0	1.0	0.5	0.5949737608595996	0.3707630165985286	0.6608206485771013
PLEKHA1_PLEKHA2_1	PLEKHA1	PLEKHA2	ENSG00000107679	ENSG00000169499	0.0	0.6666666666666666	0.4444444444444444	0.09645201621087289	0.5532227392454616	0.4600355033525509
PLEKHA1_PLEKHA2_2	PLEKHA2	PLEKHA1	ENSG00000169499	ENSG00000107679	0.0	0.6666666666666666	0.4444444444444444	0.09645201621087289	0.5532227392454616	0.4600355033525509
ZNF182_ZNF605_1	ZNF182	ZNF605	ENSG00000147118	ENSG00000196458	1.0	1.0	1.0	0.9682073684515522	0.39888818272717497	1.0
ZNF182_ZNF605_2	ZNF605	ZNF182	ENSG00000196458	ENSG00000147118	1.0	1.0	1.0	0.9682073684515522	0.39888818272717497	1.0
ACSS1_ACSS2_1	ACSS1	ACSS2	ENSG00000154930	ENSG00000131069	0.6666666666666666	0.8	0.2	0.30093387665033783	0.35710767316750186	0.4363170203886974
ACSS1_ACSS2_2	ACSS2	ACSS1	ENSG00000131069	ENSG00000154930	0.6666666666666666	0.8	0.2	0.30093387665033783	0.35710767316750186	0.4363170203886974
TGFB1_TGFB2_1	TGFB1	TGFB2	ENSG00000105329	ENSG00000092969	0.09923664122137404	0.4	0.4	0.1294092698511619	0.4539369961076759	0.3917224744777103
TGFB1_TGFB2_2	TGFB2	TGFB1	ENSG00000092969	ENSG00000105329	0.09923664122137404	0.4	0.4	0.1294092698511619	0.4539369961076759	0.3917224744777103
ZNF331_ZNF383_1	ZNF331	ZNF383	ENSG00000130844	ENSG00000188283	1.0	0.5714285714285714	0.25	0.9682073684515522	0.3721972705779772	0.4647442567987872
ZNF331_ZNF383_2	ZNF383	ZNF331	ENSG00000188283	ENSG00000130844	1.0	0.5714285714285714	0.25	0.9682073684515522	0.3721972705779772	0.4647442567987872
